walk,-6731,2551,231
walk,-6707,2549,196
walk,-6689,2546,187
walk,-6661,2541,180
walk,-6640,2539,180
walk,-6620,2538,180
walk,-6597,2538,180
walk,-6571,2537,179
walk,-6548,2534,179
walk,-6529,2532,169
walk,-6515,2530,160
walk,-6498,2527,165
walk,-6472,2515,171
walk,-6457,2504,177
walk,-6445,2498,186
walk,-6429,2494,203
walk,-6411,2489,214
walk,-6393,2486,224
walk,-6372,2486,232
walk,-6358,2490,239
walk,-6339,2492,238
walk,-6315,2492,217
walk,-6287,2492,214
walk,-6261,2491,211
walk,-6238,2490,203
walk,-6212,2489,189
walk,-6184,2489,180
walk,-6161,2489,180
walk,-6140,2488,179
walk,-6112,2487,179
walk,-6090,2485,179
walk,-6071,2483,177
walk,-6045,2480,177
walk,-6018,2482,178
walk,-5993,2486,178
walk,-5961,2492,160
walk,-5942,2493,173
walk,-5914,2494,175
walk,-5890,2496,175
walk,-5866,2493,163
walk,-5844,2490,154
walk,-5822,2487,164
walk,-5800,2485,175
walk,-5774,2491,166
walk,-5752,2500,186
walk,-5735,2507,193
walk,-5706,2522,203
walk,-5681,2537,211
walk,-5664,2550,203
walk,-5645,2568,181
walk,-5621,2593,166
walk,-5607,2610,178
walk,-5594,2627,186
walk,-5584,2643,187
walk,-5583,2645,190
walk,-5572,2665,212
walk,-5563,2680,213
walk,-5548,2704,195
walk,-5534,2726,193
walk,-5518,2748,190
walk,-5501,2770,187
walk,-5483,2793,157
walk,-5469,2809,155
walk,-5452,2829,165
walk,-5438,2846,177
walk,-5425,2861,180
walk,-5410,2877,178
walk,-5397,2890,180
walk,-5385,2892,180
walk,-5356,2892,180
walk,-5328,2891,180
walk,-5302,2890,180
walk,-5283,2890,180
walk,-5265,2889,180
walk,-5248,2887,180
walk,-5232,2884,180
walk,-5217,2882,180
walk,-5202,2880,192
walk,-5180,2879,192
walk,-5149,2877,180
walk,-5125,2876,180
walk,-5112,2876,180
walk,-5103,2876,180
walk,-5090,2883,180
walk,-5076,2886,180
walk,-5062,2888,180
walk,-5037,2890,180
walk,-5017,2891,180
walk,-5000,2891,180
walk,-4981,2891,180
walk,-4955,2891,180
walk,-4928,2892,180
walk,-4911,2891,178
walk,-4894,2891,178
walk,-4875,2890,176
walk,-4856,2890,173
walk,-4838,2889,162
walk,-4818,2887,154
walk,-4798,2886,146
walk,-4779,2885,145
walk,-4759,2883,145
walk,-4735,2879,145
walk,-4716,2875,145
walk,-4695,2873,146
walk,-4675,2870,146
walk,-4653,2873,145
walk,-4629,2874,140
walk,-4607,2873,139
walk,-4585,2875,139
walk,-4562,2876,139
walk,-4541,2877,140
walk,-4522,2877,145
walk,-4501,2877,145
walk,-4479,2877,142
walk,-4457,2878,141
walk,-4435,2880,140
walk,-4419,2883,139
walk,-4401,2884,140
walk,-4384,2884,144
walk,-4366,2883,145
walk,-4346,2882,150
walk,-4323,2881,149
walk,-4307,2879,153
walk,-4288,2878,155
walk,-4267,2875,157
walk,-4245,2872,159
walk,-4220,2865,161
walk,-4200,2859,170
walk,-4175,2851,169
walk,-4151,2846,173
walk,-4129,2843,138
walk,-4107,2844,124
walk,-4085,2848,142
walk,-4065,2852,156
walk,-4044,2857,166
walk,-4022,2863,176
walk,-4001,2869,174
walk,-3981,2873,171
walk,-3957,2873,172
walk,-3937,2873,175
walk,-3914,2875,178
walk,-3888,2876,180
walk,-3865,2876,181
walk,-3840,2877,184
walk,-3817,2878,191
walk,-3798,2874,181
walk,-3779,2871,183
walk,-3755,2872,187
walk,-3720,2875,182
walk,-3699,2875,182
walk,-3677,2874,185
walk,-3646,2873,180
walk,-3625,2873,187
walk,-3598,2874,187
walk,-3569,2871,183
walk,-3539,2868,187
walk,-3514,2867,188
walk,-3488,2865,195
walk,-3458,2840,182
walk,-3440,2822,183
walk,-3424,2804,191
walk,-3409,2796,205
walk,-3389,2784,194
walk,-3371,2775,187
walk,-3355,2768,192
walk,-3337,2759,181
walk,-3318,2745,142
walk,-3321,2730,142
walk,-3332,2712,142
walk,-3343,2689,142
walk,-3350,2670,142
walk,-3353,2654,142
walk,-3357,2636,142
walk,-3361,2614,142
walk,-3366,2593,141
walk,-3371,2573,141
walk,-3381,2555,139
walk,-3399,2541,139
walk,-3417,2533,138
walk,-3435,2522,138
walk,-3449,2512,138
walk,-3457,2495,138
walk,-3462,2476,138
walk,-3463,2456,137
walk,-3462,2441,137
walk,-3461,2424,137
walk,-3459,2407,136
walk,-3456,2390,135
walk,-3453,2372,133
walk,-3449,2352,131
walk,-3446,2334,131
walk,-3445,2317,131
walk,-3443,2299,133
walk,-3443,2278,131
walk,-3443,2256,133
walk,-3446,2237,135
walk,-3451,2217,135
walk,-3457,2197,134
walk,-3463,2174,137
walk,-3467,2153,138
walk,-3460,2136,170
walk,-3453,2123,191
walk,-3443,2113,184
walk,-3420,2112,180
walk,-3396,2114,175
walk,-3375,2120,172
walk,-3351,2129,171
walk,-3329,2139,170
walk,-3308,2145,170
walk,-3289,2153,164
walk,-3269,2160,167
walk,-3245,2167,163
walk,-3223,2169,172
walk,-3200,2166,170
walk,-3179,2158,168
walk,-3161,2146,168
walk,-3143,2136,172
walk,-3125,2126,170
walk,-3104,2115,172
walk,-3083,2106,168
walk,-3063,2098,164
walk,-3039,2094,160
walk,-3017,2093,159
walk,-2996,2093,163
walk,-2975,2095,162
walk,-2949,2102,153
walk,-2923,2109,144
walk,-2905,2111,162
walk,-2886,2109,180
walk,-2859,2106,172
walk,-2837,2105,160
walk,-2814,2104,155
walk,-2792,2105,165
walk,-2774,2106,179
walk,-2756,2108,180
walk,-2741,2109,183
walk,-2732,2108,185
teleport,Tunnel Manager Salhap,Tunnel Manager Maryokuk
walk,-1876,1397,238
walk,-1849,1417,200
walk,-1828,1426,158
walk,-1811,1431,122
walk,-1789,1432,72
walk,-1768,1434,28
walk,-1744,1435,-10
walk,-1724,1430,-25
walk,-1700,1423,-61
walk,-1681,1415,-77
walk,-1662,1412,-67
walk,-1636,1409,-60
walk,-1619,1409,-53
walk,-1604,1405,-40
walk,-1590,1392,-21
walk,-1582,1375,2
walk,-1568,1357,9
walk,-1559,1337,3
walk,-1554,1315,12
walk,-1550,1295,43
walk,-1547,1275,99
walk,-1550,1252,153
walk,-1556,1229,216
walk,-1558,1209,297
walk,-1560,1192,372
walk,-1560,1177,425
walk,-1560,1157,463
walk,-1560,1136,486
walk,-1560,1117,494
walk,-1561,1102,506
walk,-1557,1084,503
walk,-1552,1067,499
walk,-1542,1051,497
walk,-1531,1040,506
walk,-1518,1029,522
walk,-1504,1017,554
walk,-1491,1007,578
walk,-1480,996,602
walk,-1473,981,609
walk,-1471,965,623
walk,-1469,946,645
walk,-1472,931,677
walk,-1478,917,736
walk,-1487,897,801
walk,-1500,882,848
walk,-1510,869,879
walk,-1511,848,923
walk,-1510,835,957
walk,-1508,809,965
walk,-1507,793,989
walk,-1501,772,1004
walk,-1495,754,1012
walk,-1489,739,1031
walk,-1487,720,1060
walk,-1486,703,1118
walk,-1483,690,1181
walk,-1474,677,1218
walk,-1462,658,1251
walk,-1455,640,1286
walk,-1446,623,1312
walk,-1441,610,1349
walk,-1431,594,1357
walk,-1419,580,1356
walk,-1402,562,1387
walk,-1393,551,1407
walk,-1385,527,1406
walk,-1382,503,1405
walk,-1373,484,1386
walk,-1350,478,1362
walk,-1330,476,1377
walk,-1310,473,1397
walk,-1285,469,1377
walk,-1269,464,1375
walk,-1249,457,1382
walk,-1228,447,1381
walk,-1214,435,1390
walk,-1195,419,1388
walk,-1177,405,1387
walk,-1162,393,1392
walk,-1147,378,1374
walk,-1135,366,1354
walk,-1121,357,1350
walk,-1107,351,1357
walk,-1084,341,1340
walk,-1069,333,1323
walk,-1055,325,1313
walk,-1042,317,1281
walk,-1027,308,1275
walk,-1012,302,1265
walk,-993,297,1210
walk,-974,292,1165
walk,-960,285,1144
walk,-943,277,1090
walk,-930,266,1049
walk,-914,253,998
walk,-901,238,937
walk,-894,222,878
walk,-887,205,833
walk,-883,189,801
walk,-880,171,763
walk,-876,150,701
walk,-874,132,658
walk,-871,117,627
walk,-852,108,583
walk,-834,108,562
walk,-817,106,551
walk,-801,105,548
walk,-780,105,548
walk,-763,104,567
walk,-736,104,575
walk,-719,104,575
walk,-702,104,575
walk,-681,104,559
walk,-661,105,559
walk,-638,108,558
walk,-612,109,554
walk,-592,110,584
walk,-571,111,624
walk,-552,105,658
walk,-529,101,670
walk,-515,99,697
walk,-496,98,700
walk,-479,100,697
walk,-460,101,674
walk,-442,101,638
walk,-425,97,604
walk,-411,91,574
walk,-395,84,538
walk,-381,77,502
walk,-370,74,460
walk,-350,72,382
walk,-334,69,325
walk,-315,63,266
walk,-302,57,230
walk,-287,52,186
walk,-268,50,145
walk,-250,50,121
walk,-235,49,118
walk,-214,48,64
walk,-193,48,12
walk,-181,48,12
walk,-164,48,12
walk,-145,48,12
walk,-127,48,12
walk,-107,48,12
walk,-90,48,12
walk,-69,47,11
walk,-52,47,34
walk,-42,48,101
walk,-25,48,166
walk,-15,48,225
walk,3,47,243
walk,22,47,243
walk,47,47,243
walk,67,46,244
walk,84,39,244
walk,97,34,244
walk,113,31,244
walk,128,35,244
walk,142,41,244
walk,158,45,244
walk,176,46,243
walk,192,47,243
walk,210,47,243
walk,225,47,244
walk,237,48,244
walk,258,48,147
walk,282,48,27
walk,297,48,11
walk,320,48,13
walk,342,48,11
walk,362,48,11
walk,382,48,11
walk,402,48,11
walk,422,48,11
walk,438,48,7
walk,459,46,0
walk,477,44,1
walk,496,45,3
walk,518,51,0
walk,535,55,2
walk,550,61,5
walk,567,65,10
walk,585,72,14
walk,605,83,19
walk,627,92,20
walk,644,98,19
walk,668,95,15
walk,687,87,16
walk,703,75,7
walk,723,61,-5
walk,740,51,-12
walk,756,43,-16
walk,773,35,-20
walk,795,28,-19
walk,816,23,-27
walk,833,19,-24
walk,855,16,-32
walk,876,15,-29
walk,898,14,-26
walk,922,13,-27
walk,946,11,-31
walk,968,6,-31
walk,986,1,-27
walk,1002,-5,-23
walk,1020,-13,-23
walk,1032,-22,-22
walk,1043,-32,-24
walk,1053,-43,-25
walk,1065,-53,-30
walk,1072,-59,-30
teleport,Boat Ticket Seller Rahan,Boat Ticket Seller Salmai
walk,1597,-12,-23
walk,1606,-20,-20
walk,1615,-26,-16
walk,1628,-36,-14
walk,1645,-49,-11
walk,1661,-53,-9
walk,1679,-56,-9
walk,1690,-56,-4
walk,1705,-51,0
walk,1720,-44,8
walk,1733,-37,17
walk,1743,-31,30
walk,1753,-22,49
walk,1764,-11,66
walk,1775,1,80
walk,1786,13,85
walk,1795,24,85
walk,1804,36,83
walk,1812,48,79
walk,1823,68,68
walk,1831,85,52
walk,1837,100,36
walk,1843,118,20
walk,1848,132,17
walk,1851,146,17
walk,1853,161,17
walk,1853,182,16
walk,1854,201,15
walk,1853,219,13
walk,1851,240,-1
walk,1848,260,1
walk,1845,291,-20
walk,1844,308,-21
walk,1844,326,-24
walk,1845,344,-41
walk,1850,362,-39
walk,1856,381,-42
walk,1863,399,-34
walk,1872,420,-47
walk,1879,439,-45
walk,1890,462,-54
walk,1901,481,-58
walk,1915,500,-76
walk,1927,513,-83
walk,1945,523,-95
walk,1965,527,-92
walk,1985,527,-75
walk,2005,527,-60
walk,2026,528,-50
walk,2051,531,-54
walk,2067,536,-37
walk,2090,544,-26
walk,2111,550,-21
walk,2135,558,-27
walk,2153,563,-40
walk,2172,568,-55
walk,2196,574,-77
walk,2219,581,-113
walk,2239,587,-126
walk,2259,594,-139
walk,2277,600,-142
walk,2290,608,-148
walk,2304,616,-158
walk,2321,626,-183
walk,2336,637,-199
walk,2356,652,-232
walk,2368,665,-223
walk,2380,680,-224
walk,2393,697,-218
walk,2402,714,-202
walk,2414,737,-197
walk,2424,755,-195
walk,2431,771,-199
walk,2442,790,-207
walk,2446,807,-226
walk,2453,825,-244
walk,2462,847,-264
walk,2469,867,-282
walk,2477,885,-296
walk,2486,903,-303
walk,2493,920,-306
walk,2500,937,-309
walk,2506,955,-304
walk,2511,972,-290
walk,2515,988,-283
walk,2520,1005,-275
walk,2524,1019,-258
walk,2528,1037,-238
walk,2533,1056,-193
walk,2540,1078,-138
walk,2545,1094,-79
walk,2550,1110,-22
walk,2556,1127,19
walk,2567,1151,60
walk,2576,1168,76
walk,2586,1184,79
walk,2595,1194,72
walk,2612,1210,41
walk,2628,1226,6
walk,2644,1240,2
walk,2659,1251,2
walk,2674,1258,2
walk,2691,1265,2
walk,2707,1268,0
walk,2722,1270,10
walk,2740,1271,17
walk,2751,1272,32
walk,2770,1272,-16
walk,2786,1270,-21
walk,2801,1273,-25
walk,2818,1274,-35
walk,2837,1275,-39
walk,2856,1275,-52
walk,2878,1276,-53
walk,2898,1277,-52
walk,2919,1279,-51
walk,2938,1281,-49
walk,2955,1285,-49
walk,2972,1295,-61
walk,2987,1301,-62
walk,3005,1306,-58
walk,3013,1312,-7
walk,3025,1320,8
walk,3035,1333,1
walk,3046,1341,-17
walk,3060,1346,-1
walk,3076,1351,0
walk,3089,1357,0
walk,3105,1367,0
walk,3120,1377,0
walk,3138,1386,0
walk,3151,1392,7
walk,3167,1396,19
walk,3182,1401,23
walk,3199,1406,16
walk,3214,1412,8
walk,3229,1418,3
walk,3247,1425,-4
walk,3261,1430,0
walk,3277,1434,0
walk,3300,1433,0
walk,3318,1430,0
walk,3333,1426,0
walk,3348,1421,0
walk,3363,1421,0
walk,3379,1424,0
walk,3397,1426,0
walk,3408,1420,0
walk,3420,1405,0
walk,3432,1384,4
walk,3446,1366,9
walk,3457,1352,13
walk,3474,1335,15
walk,3492,1317,12
walk,3509,1305,11
walk,3528,1292,1
walk,3546,1283,0
walk,3565,1276,0
walk,3588,1271,0
walk,3608,1266,0
walk,3629,1263,0
walk,3653,1263,0
walk,3671,1266,0
walk,3693,1272,0
walk,3713,1280,-11
walk,3728,1287,-4
walk,3750,1298,-9
walk,3766,1305,-11
walk,3787,1316,-12
walk,3816,1327,-17
walk,3840,1336,-22
walk,3860,1346,-6
walk,3883,1355,-28
walk,3908,1366,-28
walk,3930,1376,-13
walk,3956,1388,-15
walk,3974,1392,0
walk,3992,1394,15
walk,4009,1393,35
walk,4023,1391,44
walk,4035,1384,51
walk,4048,1371,61
walk,4060,1357,72
walk,4076,1341,71
walk,4092,1323,68
walk,4104,1306,58
walk,4115,1294,56
walk,4126,1278,48
walk,4132,1266,49
walk,4129,1249,44
walk,4126,1231,39
walk,4125,1214,38
walk,4124,1199,37
teleport,Ferry Ticket Seller Hageuk,Ferry Ticket Seller Chau
walk,4475,885,53
walk,4484,872,61
walk,4494,855,77
walk,4502,838,95
walk,4509,825,136
walk,4514,812,175
walk,4519,796,223
walk,4524,778,266
walk,4526,765,302
walk,4528,752,338
walk,4530,738,356
walk,4528,721,378
walk,4522,708,425
walk,4512,694,470
walk,4502,680,515
walk,4494,666,557
walk,4484,653,591
walk,4473,640,599
walk,4457,627,570
walk,4442,617,549
walk,4433,612,542
walk,4424,605,533
walk,4419,597,529
walk,4420,585,528
walk,4427,569,534
walk,4442,556,545
walk,4460,549,555
walk,4478,541,563
walk,4497,533,583
walk,4519,523,589
walk,4539,515,625
walk,4558,511,658
walk,4580,504,680
walk,4604,499,697
walk,4618,497,730
walk,4632,488,755
walk,4650,476,786
walk,4668,465,828
walk,4688,456,838
walk,4709,449,843
walk,4728,446,852
walk,4753,438,823
walk,4774,433,813
walk,4793,430,825
walk,4812,433,824
walk,4832,441,814
walk,4850,452,780
walk,4861,462,755
walk,4873,475,723
walk,4889,487,689
walk,4905,500,658
walk,4918,508,639
walk,4933,517,626
walk,4949,523,615
walk,4970,523,610
walk,4995,523,619
walk,5015,524,637
walk,5034,525,667
walk,5054,527,686
walk,5076,528,688
walk,5096,529,687
walk,5114,530,698
walk,5133,532,724
walk,5155,532,748
walk,5172,533,768
walk,5191,534,791
walk,5211,531,811
walk,5228,523,832
walk,5247,513,856
walk,5266,505,870
walk,5278,499,889
walk,5307,508,921
walk,5326,513,941
walk,5342,517,959
walk,5360,523,960
walk,5386,533,935
walk,5408,541,919
walk,5430,552,892
walk,5446,560,865
walk,5459,571,835
walk,5473,583,799
walk,5490,594,768
walk,5508,606,740
walk,5525,621,689
walk,5542,633,644
walk,5563,646,589
walk,5580,653,547
walk,5598,663,501
walk,5618,672,432
walk,5636,681,357
walk,5654,686,297
walk,5663,685,280
walk,5681,683,257
walk,5698,682,229
walk,5714,681,193
walk,5731,681,173
walk,5750,684,168
walk,5764,685,211
walk,5787,685,167
walk,5803,686,167
walk,5823,686,167
walk,5852,686,158
walk,5870,687,158
walk,5889,687,157
walk,5908,686,148
walk,5926,684,147
walk,5950,680,144
walk,5969,677,142
walk,5982,679,157
walk,6004,677,137
walk,6018,677,142
walk,6044,678,127
walk,6066,679,114
walk,6088,677,87
walk,6109,675,63
walk,6130,672,27
walk,6147,667,1
walk,6170,659,-26
walk,6188,650,-32
walk,6203,640,-34
walk,6222,627,-46
walk,6243,617,-54
walk,6267,609,-67
walk,6286,608,-71
walk,6311,612,-76
walk,6329,617,-78
walk,6342,625,-70
walk,6357,635,-70
walk,6377,648,-71
walk,6396,661,-75
walk,6412,674,-78
walk,6422,686,-68
walk,6428,705,-69
walk,6432,733,-64
walk,6434,754,-57
walk,6434,779,-50
walk,6434,801,-59
walk,6435,819,-56
walk,6435,837,-49
walk,6436,856,-45
walk,6436,875,-32
walk,6434,886,-14
walk,6434,902,-10
walk,6434,919,-1
walk,6434,935,0
walk,6434,950,0
walk,6436,969,0
walk,6441,975,0
walk,6453,982,0
walk,6466,989,0
walk,6479,995,0
walk,6489,1001,0
walk,6501,1006,0
walk,6506,1007,0
