walk,3263,1185,0
walk,3274,1196,0
walk,3285,1206,0
walk,3297,1223,0
walk,3305,1236,0
walk,3312,1252,0
walk,3319,1268,0
walk,3326,1289,0
walk,3328,1301,0
walk,3341,1326,0
walk,3348,1340,0
walk,3356,1351,0
walk,3365,1360,0
walk,3376,1370,0
walk,3393,1381,0
walk,3410,1378,0
walk,3426,1371,1
walk,3443,1354,8
walk,3463,1335,10
walk,3485,1318,10
walk,3497,1310,12
walk,3511,1302,10
walk,3526,1294,2
walk,3545,1284,0
walk,3566,1274,0
walk,3583,1270,0
walk,3605,1267,0
walk,3622,1265,0
walk,3646,1265,1
walk,3663,1267,0
walk,3683,1268,0
walk,3697,1274,0
walk,3713,1280,-11
walk,3727,1286,-5
walk,3738,1290,-4
walk,3753,1296,-11
walk,3771,1305,-10
walk,3788,1313,-6
walk,3800,1318,-4
walk,3818,1325,-17
walk,3834,1333,-24
walk,3844,1338,-16
walk,3856,1345,-7
walk,3882,1356,-28
walk,3893,1360,-25
walk,3907,1366,-28
walk,3922,1372,-20
walk,3933,1376,-12
walk,3949,1383,-14
walk,3962,1387,-13
walk,3979,1390,5
walk,3988,1393,10
walk,4005,1395,32
walk,4018,1392,41
walk,4029,1388,45
walk,4039,1378,58
walk,4054,1363,67
walk,4062,1348,76
walk,4073,1330,70
walk,4081,1315,69
walk,4090,1300,66
walk,4098,1287,64
walk,4106,1272,57
walk,4114,1252,39
walk,4117,1237,38
walk,4118,1223,39
walk,4120,1209,38
walk,4121,1200,37
walk,4123,1194,37
wait,50
teleport,Ferry Ticket Seller Hageuk,Ferry Ticket Seller Chau
wait,50
walk,4474,882,55
walk,4478,875,59
walk,4484,863,68
walk,4490,852,82
walk,4495,840,96
walk,4499,831,116
walk,4502,822,151
walk,4505,813,175
walk,4507,804,208
walk,4512,788,255
walk,4514,775,292
walk,4513,764,337
walk,4515,751,367
walk,4516,730,370
walk,4515,716,396
walk,4513,711,419
walk,4512,704,449
walk,4509,693,473
walk,4507,681,504
walk,4504,674,538
walk,4502,665,573
walk,4497,651,605
walk,4493,635,605
walk,4490,619,597
walk,4490,606,590
walk,4490,585,579
walk,4494,572,586
walk,4500,563,598
walk,4511,554,610
walk,4532,540,628
walk,4545,530,648
walk,4566,522,674
walk,4585,514,704
walk,4595,510,717
walk,4615,506,741
walk,4629,503,762
walk,4642,501,782
walk,4652,500,808
walk,4665,498,835
walk,4681,496,850
walk,4697,495,862
walk,4713,492,860
walk,4722,491,863
walk,4730,489,865
walk,4753,484,851
walk,4764,480,858
walk,4809,473,831
walk,4812,473,828
walk,4825,471,809
walk,4841,468,783
walk,4860,465,754
walk,4871,463,742
walk,4885,460,737
walk,4897,459,737
walk,4918,458,742
walk,4935,462,738
walk,4949,466,737
walk,4966,471,737
walk,4977,475,737
walk,4996,484,730
walk,5015,492,723
walk,5024,497,723
walk,5033,502,726
walk,5042,506,730
walk,5053,510,733
walk,5072,516,724
walk,5085,521,712
walk,5101,526,699
walk,5113,529,700
walk,5124,530,713
walk,5134,532,725
walk,5148,533,744
walk,5163,535,755
walk,5183,537,780
walk,5202,541,796
walk,5221,542,813
walk,5237,541,834
walk,5249,542,846
walk,5262,544,863
walk,5274,545,884
walk,5286,546,905
walk,5295,547,931
walk,5316,550,960
walk,5328,555,975
walk,5341,556,987
walk,5350,558,994
walk,5368,562,988
walk,5386,566,963
walk,5394,572,965
walk,5409,576,939
walk,5422,581,906
walk,5433,586,880
walk,5451,596,840
walk,5468,603,790
walk,5481,609,767
walk,5490,613,754
walk,5499,617,744
walk,5509,622,724
walk,5519,627,700
walk,5532,632,662
walk,5540,636,641
walk,5551,641,615
walk,5559,645,597
walk,5569,649,573
walk,5579,653,550
walk,5589,657,526
walk,5600,660,500
walk,5619,667,440
walk,5653,679,303
walk,5663,679,283
walk,5675,680,263
walk,5686,679,254
walk,5703,681,221
walk,5715,682,192
walk,5723,682,183
walk,5737,684,170
walk,5747,685,168
walk,5756,685,190
walk,5764,685,210
walk,5770,685,212
walk,5787,688,167
walk,5799,691,167
walk,5816,699,168
walk,5823,702,178
walk,5841,710,182
walk,5853,715,188
walk,5860,719,192
walk,5873,724,193
walk,5896,733,167
walk,5907,738,168
walk,5918,741,166
walk,5931,744,156
walk,5945,748,151
walk,5952,749,166
walk,5964,752,161
walk,5979,759,151
walk,5992,764,145
walk,6005,771,134
walk,6016,776,126
walk,6027,784,111
walk,6044,798,79
walk,6050,804,79
walk,6055,809,83
walk,6071,823,58
walk,6084,833,46
walk,6089,838,44
walk,6098,847,39
walk,6107,855,40
walk,6115,863,31
walk,6127,874,11
walk,6139,880,9
walk,6149,882,13
walk,6161,885,6
walk,6174,888,15
walk,6189,890,14
walk,6205,894,0
walk,6217,895,4
walk,6229,897,17
walk,6239,898,22
walk,6250,899,18
walk,6265,900,1
walk,6279,902,2
walk,6284,902,7
walk,6295,903,5
walk,6317,904,2
walk,6330,905,0
walk,6341,905,-1
walk,6350,906,4
walk,6360,907,13
walk,6372,907,16
walk,6386,909,5
walk,6396,910,2
walk,6407,912,0
walk,6415,915,0
walk,6418,926,0
walk,6417,938,0
walk,6417,948,0
walk,6417,955,0
walk,6418,965,0
walk,6421,972,0
walk,6432,975,0
walk,6440,978,0
walk,6449,981,0
walk,6458,984,0
walk,6468,988,0
walk,6481,994,0
walk,6489,999,0
walk,6499,1003,0
walk,6507,1007,7
